filepath,filename,Jam,Label_Telur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_26.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_26.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_27.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_27.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_28.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_28.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_29.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_29.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_30.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_30.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_31.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_31.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_32.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_32.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_33.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_33.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_34.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_34.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_35.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_35.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_36.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_36.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_37.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_37.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_38.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_38.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_39.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_39.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_40.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_40.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_41.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_41.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_42.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_42.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_43.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_43.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_44.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_44.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_45.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_45.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_46.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_46.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_47.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_47.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_48.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_48.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_49.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_49.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_50.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_50.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_51.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_51.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_52.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_52.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_53.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_53.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_54.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_54.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_55.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_55.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_56.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_56.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_57.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_57.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_58.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_58.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_59.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_59.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_60.png,13:00/2. Telur Bebek/kamera_440_480_lx_13_00_2_telur_bebek_60.png,13:00,bebek
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_1.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_1.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_2.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_2.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_3.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_3.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_4.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_4.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_5.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_5.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_6.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_6.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_7.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_7.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_8.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_8.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_9.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_9.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_10.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_10.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_11.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_11.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_12.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_12.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_13.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_13.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_14.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_14.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_15.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_15.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_16.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_16.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_17.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_17.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_18.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_18.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_19.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_19.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_20.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_20.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_21.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_21.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_22.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_22.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_23.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_23.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_24.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_24.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_25.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_25.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_26.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_26.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_27.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_27.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_28.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_28.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_29.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_29.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_30.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_30.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_31.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_31.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_32.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_32.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_33.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_33.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_34.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_34.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_35.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_35.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_36.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_36.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_37.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_37.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_38.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_38.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_39.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_39.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_40.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_40.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_41.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_41.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_42.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_42.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_43.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_43.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_44.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_44.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_45.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_45.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_46.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_46.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_47.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_47.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_48.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_48.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_49.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_49.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_50.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_50.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_51.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_51.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_52.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_52.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_53.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_53.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_54.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_54.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_55.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_55.png,13:00,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_56.png,13:00/3. Telur Puyuh/kamera_440_480_lx_13_00_3_telur_puyuh_56.png,13:00,puyuh
